Receptor TF PPR
530 Cdh1 Klf5 0.000120307281530329
2908 Sdc1 Tnrc6b 0.000120249854702722
3336 Sdc4 Ddx58 0.000120227212163574
529 Cdh1 Irf2 0.000120205028807318
2557 Sdc1 Smad7 0.000120138182166568
2197 F11r Ep400 0.000119683193183721
2682 Sdc1 Tox4 0.000119394151377196
817 Cdh1 Clpp 0.000119226110538993
1099 Ceacam1 Brd7 0.000119187325760887
935 Cdh1 Kif3b 0.000119163074236364
1932 Cldn3 Tnrc6a 0.00011910227321475
1720 Cldn3 Ttf1 0.0001190389612408
2306 F11r Son 0.000118875881157456
2751 Sdc1 Mier1 0.000118664755239557
2907 Sdc1 Tnrc6a 0.000118591214620198
2848 Sdc1 Ddx58 0.00011852592824725
1800 Cldn3 Plk2 0.000118511872800434
2481 Sdc1 Irf2 0.000118477640117523
113 Cd44 Creb3 0.000118287532788794
1795 Cldn3 Cstb 0.000117938432737785
3289 Sdc4 Rock1 0.000117933453306895
322 Cd44 Zfp622 0.000117930262545113
1531 Cldn3 Ddit3 0.000117866585566409
2951 Sdc4 Pbx1 0.000117848717678371
3015 Sdc4 Gtf2a2 0.000117768911411952
1576 Cldn3 Creb3 0.000117740405560941
620 Cdh1 Mbd1 0.00011769577167192
3172 Sdc4 Ep400 0.000117647067764024
330 Cd44 Clpp 0.000117543234698106
1728 Cldn3 Arid4b 0.00011751881527638
243 Cd44 Tox4 0.000117385833732933
2789 Sdc1 Cadm1 0.000117245543986055
257 Cd44 Ttf1 0.000117139891129013
1826 Cldn3 Rock1 0.000117081817692046
2026 F11r Atf4 0.000116951995488274
2944 Sdc4 Irf3 0.000116906797243441
2994 Sdc4 Ddit3 0.000116884092148419
2511 Sdc1 Pura 0.000116873232724932
1183 Ceacam1 Aff1 0.000116719818858051
2810 Sdc1 Rock2 0.00011671112360695
1346 Ceacam1 Rock2 0.000116592074538178
3262 Sdc4 Jak1 0.000116458113230411
512 Cdh1 Pbx1 0.000116227166646735
265 Cd44 Arid4b 0.000116162839448316
3256 Sdc4 Clpp 0.000116085631628018
3386 Sdc4 Ergic3 0.000115874172343144
3191 Sdc4 Arid4b 0.000115654628361204
3183 Sdc4 Ttf1 0.000115534564392243
2020 F11r Dnajc2 0.000115480566473587
2216 F11r Arid4b 0.000115457748463765
2176 F11r Sox4 0.000115412338304274
3059 Sdc4 Mbd1 0.000115403944898732
42 Cd44 Irf2 0.000115280113065196
2069 F11r Smad7 0.000115279164079516
3169 Sdc4 Tox4 0.000115122605851521
948 Cdh1 Gadd45a 0.000114814207299018
672 Cdh1 Gtf3c1 0.000114804284245977
3109 Sdc4 Hbp1 0.000114800380005767
3005 Sdc4 Tfdp2 0.000114760894194565
337 Cd44 Plk2 0.000114607626948388
108 Cd44 Mllt3 0.000114523800377405
611 Cdh1 Brd7 0.000114188536409171
1993 F11r Irf2 0.000114145692582623
2776 Sdc1 Plk2 0.000114127332448319
1083 Ceacam1 Mllt3 0.000114127277493176
730 Cdh1 Tox4 0.000114121777976564
1524 Cldn3 Xbp1 0.000114106496773112
3039 Sdc4 Creb3 0.000114024611615822
1596 Cldn3 Mbd1 0.00011394877652921
1674 Cldn3 Polr1d 0.000113682613833646
1538 Cldn3 Atf4 0.000113680351875409
3374 Sdc4 Kif3b 0.000113573068420836
2824 Sdc1 Muc1 0.000113570531514048
107 Cd44 Pdlim1 0.000113456847095774
2421 F11r Tnrc6b 0.000113313408967305
1466 Cldn3 Bhlhe40 0.000112970270889827
183 Cd44 Hbp1 0.000112965049471632
158 Cd44 Ncoa6 0.000112957801339384
1321 Ceacam1 Dusp1 0.000112939193554082
1714 Cldn3 Mllt10 0.000112680641858634
3 Cd44 Bhlhe40 0.000112633837586757
1340 Ceacam1 Epcam 0.000112547413092822
1813 Cldn3 Cadm1 0.000112297477366821
3012 Sdc4 Zfp148 0.000112169935821906
1301 Ceacam1 Map2k4 0.000112011167503813
682 Cdh1 Nrip1 0.000111876624937475
1139 Ceacam1 Nfkbib 0.000111018412098873
1297 Ceacam1 Zfp622 0.00011092591991775
195 Cd44 Nrip1 0.000110761683160085
2552 Sdc1 Creb3 0.000110706607471219
1954 F11r Bhlhe40 0.000110308260623177
2030 F11r Tfdp2 0.000110164657360914
2514 Sdc1 Atf4 0.000109730795389044
2162 F11r Polr1d 0.000109501336739867
2929 Sdc4 Bhlhe40 0.000109402891792554
3121 Sdc4 Nrip1 0.000109335269435507
2045 F11r Bptf 0.000108791771275227
69 Cd44 Dnajc2 0.000108755457063383
2208 F11r Ttf1 0.000108748405930487
3111 Sdc4 Gtf3c1 0.000108619687752053
993 Ceacam1 Irf3 0.000108613463544338
3387 Sdc4 Gadd45a 0.000108578235897926
2281 F11r Clpp 0.00010857497438134
1358 Ceacam1 Plaur 0.000108552781656226
2312 F11r Epha4 0.000108447969617408
460 Cd44 Gadd45a 0.000108381570689256
2769 Sdc1 Clpp 0.000108368999947647
2023 F11r Pura 0.000108246305826593
2826 Sdc1 Nt5e 0.000107798586740698
1402 Ceacam1 Appl1 0.000107671533850063
2507 Sdc1 Ddit3 0.000107610550205362
1043 Ceacam1 Ddit3 0.000107567307828607
1312 Ceacam1 Plk2 0.000107505474825832
1924 Cldn3 Gadd45a 0.000107196041778353
1488 Cldn3 Pbx1 0.000107025211218256
2339 F11r Nt5e 0.000106873685853727
43 Cd44 Klf5 0.000106802338326835
2019 F11r Ddit3 0.000106794500235639
3309 Sdc4 Plaur 0.000106344073731902
1846 Cldn3 Plaur 0.000106225495599949
1581 Cldn3 Smad7 0.000106162991549489
2040 F11r Gtf2a2 0.000106121567305141
1648 Cldn3 Gtf3c1 0.000105923393926167
2859 Sdc1 Lgals9 0.000105912864738102
3272 Sdc4 Dusp1 0.000105741148729667
2442 Sdc1 Bhlhe40 0.000105617671200983
1911 Cldn3 Kif3b 0.000105494234688051
502 Cdh1 Foxa2 0.000105235133269439
2898 Sdc1 Ergic3 0.000105202109333819
2603 Sdc1 Nfkbib 0.000105066292465808
1017 Ceacam1 Irf2 0.000105018113451143
2886 Sdc1 Kif3b 0.00010487715592247
2109 F11r Ncoa6 0.000104813401907279
2059 F11r Mllt3 0.000104754555163636
2941 Sdc4 Foxa2 0.000104724122070823
2566 Sdc1 Snapc5 0.000104687363935369
2868 Sdc1 Pak1ip1 0.000104578205273242
350 Cd44 Cadm1 0.000104377584280616
776 Cdh1 Gps2 0.000104162126171752
584 Cdh1 Bdp1 0.000103852118702979
2775 Sdc1 Jak1 0.000103837244500117
1658 Cldn3 Nrip1 0.000103622768631481
3314 Sdc4 Nt5e 0.000103449327116815
2115 F11r Nfkbib 0.000103352063704205
2084 F11r Mbd1 0.000103273621607749
1088 Ceacam1 Creb3 0.000103261156929177
1549 Cldn3 Zfp148 0.000103255704032651
1706 Cldn3 Tox4 0.000103145861470016
1517 Cldn3 Gata6 0.000103118586278911
2288 F11r Plk2 0.000103112381948522
1311 Ceacam1 Jak1 0.000103100187699323
2134 F11r Hbp1 0.000103042138069811
1478 Cldn3 Foxa2 0.000102885096382008
1646 Cldn3 Hbp1 0.000102724405465388
1799 Cldn3 Jak1 0.000102313225597391
3023 Sdc4 Bdp1 0.000102097573288503
187 Cd44 Lrrfip1 0.000101985305039569
2563 Sdc1 Brd7 0.000101377667805946
1595 Cldn3 Dnmt3a 0.000101266444960368
2048 F11r Bdp1 0.00010121196780783
2136 F11r Gtf3c1 0.000100972646882041
2146 F11r Nrip1 0.000100662016340295
3001 Sdc4 Atf4 0.000100645748409856
127 Cd44 Snapc5 0.000100645142696165
24 Cd44 Nfyb 0.000100534670186171
2500 Sdc1 Xbp1 0.000100504171479225
2374 F11r Ralb 0.000100324206059813
15 Cd44 Foxa2 0.000100296157052206
1848 Cldn3 Muc1 0.000100066229478545
2301 F11r Cadm1 0.000100053774294277
2804 Sdc1 Epcam 9.96911776236972e-05
54 Cd44 Gata6 9.95899366785268e-05
1050 Ceacam1 Atf4 9.95519165482489e-05
3113 Sdc4 Lrrfip1 9.94654518143292e-05
2803 Sdc1 Setd2 9.93899864755349e-05
541 Cdh1 Gata6 9.91837749145419e-05
126 Cd44 Zmynd11 9.91422872758691e-05
2058 F11r Pdlim1 9.89923950795111e-05
3210 Sdc4 Ncaph2 9.89401942677317e-05
249 Cd44 Trim33 9.88893478525833e-05
1160 Ceacam1 Gtf3c1 9.84750358888275e-05
2733 Sdc1 Taf3 9.83698666318302e-05
2037 F11r Zfp148 9.82902150720921e-05
2194 F11r Tox4 9.81870044651261e-05
2012 F11r Xbp1 9.79008662137614e-05
2565 Sdc1 Zmynd11 9.78350176940358e-05
1669 Cldn3 Tob1 9.78168144614398e-05
818 Cdh1 Aplp2 9.76463055736429e-05
3186 Sdc4 Etv3 9.76261513507129e-05
771 Cdh1 Ncaph2 9.76082640997209e-05
2899 Sdc1 Gadd45a 9.72327683082045e-05
2664 Sdc1 Sox4 9.71819353623434e-05
61 Cd44 Xbp1 9.71052209742546e-05
1938 Cldn3 Aco1 9.6247871945321e-05
884 Cdh1 Prkd3 9.62166346226311e-05
2770 Sdc1 Aplp2 9.60996112544008e-05
1976 F11r Pbx1 9.60931411634566e-05
1047 Ceacam1 Pura 9.60253811594739e-05
851 Cdh1 Setd2 9.6018591868342e-05
2200 F11r Trim33 9.59041511478403e-05
1560 Cldn3 Bdp1 9.58420771570834e-05
1827 Cldn3 Setd2 9.56253133792469e-05
814 Cdh1 Por 9.53999472454504e-05
1325 Ceacam1 Cadm1 9.52817017754567e-05
2077 F11r Zmynd11 9.52695879949005e-05
2437 F11r Alcam 9.52647499556103e-05
613 Cdh1 Zmynd11 9.52638809790687e-05
485 Cd44 Alcam 9.47403622965236e-05
614 Cdh1 Snapc5 9.47243891118088e-05
1170 Ceacam1 Nrip1 9.47177256705821e-05
2368 F11r Arl6ip1 9.46590997481088e-05
2412 F11r Gadd45a 9.42705116022071e-05
124 Cd44 Brd7 9.42245429319908e-05
3311 Sdc4 Muc1 9.42236999469757e-05
2331 F11r Adipor1 9.40157555642976e-05
872 Cdh1 Muc1 9.38109286572559e-05
289 Cd44 Gps2 9.38089240183671e-05
1264 Ceacam1 Gps2 9.35662119792696e-05
1339 Ceacam1 Setd2 9.35369214793007e-05
1828 Cldn3 Epcam 9.35149953309054e-05
747 Cdh1 Etv3 9.33949654110765e-05
1587 Cldn3 Brd7 9.31364473624296e-05
1224 Ceacam1 Trim33 9.30350380455384e-05
2546 Sdc1 Pdlim1 9.30206597960733e-05
962 Cdh1 Aco1 9.29613557121077e-05
1450 Ceacam1 Aco1 9.28232150211606e-05
781 Cdh1 Taf3 9.27732826706198e-05
1890 Cldn3 Appl1 9.27337293773349e-05
1712 Cldn3 Trim33 9.26417963726667e-05
44 Cd44 Mef2a 9.24174775006975e-05
2669 Sdc1 Hes1 9.22069902244594e-05
3175 Sdc4 Trim33 9.21915529041434e-05
3052 Sdc4 Zmynd11 9.21699082771088e-05
1338 Ceacam1 Rock1 9.18206855603e-05
2454 Sdc1 Foxa2 9.17468261139739e-05
1072 Ceacam1 Bdp1 9.17210430618054e-05
361 Cd44 Epha4 9.16651504398061e-05
1487 Cldn3 Nfyb 9.16608533216269e-05
2922 Sdc1 Wrn 9.15628191495e-05
3115 Sdc4 Srsf10 9.15416322986109e-05
479 Cd44 Setd7 9.15359562618795e-05
426 Cd44 Appl1 9.13190706889561e-05
225 Cd44 Sox4 9.10474330175208e-05
2431 F11r Setd7 9.09678407361444e-05
431 Cd44 Rb1cc1 9.09283298224552e-05
799 Cdh1 Mier1 9.08140456415407e-05
2211 F11r Etv3 9.07451689994683e-05
3358 Sdc4 Rb1cc1 9.07157481855179e-05
967 Cdh1 Setd7 9.03616770407301e-05
364 Cd44 Setd2 9.02956786316581e-05
3050 Sdc4 Brd7 9.01856666971827e-05
1723 Cldn3 Etv3 9.0101700724407e-05
3044 Sdc4 Smad7 9.00137777551482e-05
1851 Cldn3 Nt5e 8.98933877647555e-05
1590 Cldn3 Snapc5 8.98590274849073e-05
132 Cd44 Dnmt3a 8.96001518377026e-05
548 Cdh1 Xbp1 8.95645753908546e-05
260 Cd44 Etv3 8.94407266568654e-05
1570 Cldn3 Pdlim1 8.93594512528629e-05
1036 Ceacam1 Xbp1 8.92942359544872e-05
3253 Sdc4 Por 8.92101755678455e-05
1644 Cldn3 Nupr1 8.90617593068399e-05
511 Cdh1 Nfyb 8.90396975257996e-05
1775 Cldn3 Mier1 8.88397825968165e-05
1895 Cldn3 Rb1cc1 8.83791146715642e-05
2383 F11r Rb1cc1 8.81731257713501e-05
1589 Cldn3 Zmynd11 8.81443502596252e-05
728 Cdh1 Vezf1 8.81398698592416e-05
1843 Cldn3 Adipor1 8.80871277816706e-05
3401 Sdc4 Aco1 8.80651604804194e-05
1164 Ceacam1 Srsf10 8.77931421077937e-05
2870 Sdc1 Rb1cc1 8.77188433196499e-05
2980 Sdc4 Gata6 8.75170542789334e-05
676 Cdh1 Srsf10 8.74329549875679e-05
1652 Cldn3 Srsf10 8.72969003145285e-05
474 Cd44 Aco1 8.71511283590846e-05
2950 Sdc4 Nfyb 8.71311183777747e-05
2913 Sdc1 Aco1 8.70839841439962e-05
1640 Cldn3 Ythdc1 8.69750838239731e-05
2483 Sdc1 Mef2a 8.69733576431703e-05
2987 Sdc4 Xbp1 8.65642616443847e-05
2348 F11r Prkd3 8.64784103355458e-05
3290 Sdc4 Setd2 8.64709504162324e-05
3220 Sdc4 Taf3 8.6454515176857e-05
1650 Cldn3 Lrrfip1 8.63192393134288e-05
1269 Ceacam1 Taf3 8.62307541018263e-05
1436 Ceacam1 Gadd45a 8.60773081953316e-05
2918 Sdc1 Setd7 8.57469094757377e-05
531 Cdh1 Mef2a 8.5644264598314e-05
619 Cdh1 Dnmt3a 8.56268382487067e-05
2645 Sdc1 Tob1 8.56159456239721e-05
1145 Ceacam1 Lmo4 8.55157685487592e-05
294 Cd44 Taf3 8.54258076805625e-05
586 Cdh1 Dazap2 8.51292917958571e-05
312 Cd44 Mier1 8.50722396515558e-05
3053 Sdc4 Snapc5 8.49859555993815e-05
2463 Sdc1 Nfyb 8.48852915932857e-05
914 Cdh1 Appl1 8.47142624677068e-05
1790 Cldn3 Por 8.46965048928157e-05
509 Cdh1 Kdm5b 8.4463370845446e-05
284 Cd44 Ncaph2 8.42716034486315e-05
2708 Sdc1 Mga 8.39661008569288e-05
668 Cdh1 Nupr1 8.38657111790914e-05
1102 Ceacam1 Snapc5 8.37662707797122e-05
1372 Ceacam1 Prkd3 8.35888547992256e-05
1235 Ceacam1 Etv3 8.35656265569605e-05
1101 Ceacam1 Zmynd11 8.340709705794e-05
1995 F11r Mef2a 8.33412211896037e-05
1747 Cldn3 Ncaph2 8.32108621560532e-05
1093 Ceacam1 Smad7 8.31267996489153e-05
2461 Sdc1 Kdm5b 8.30926381280636e-05
3132 Sdc4 Tob1 8.29258934488569e-05
3103 Sdc4 Ythdc1 8.28331524026156e-05
3257 Sdc4 Aplp2 8.27734207594428e-05
2626 Sdc1 Lrrfip1 8.27397057399663e-05
2315 F11r Setd2 8.27181233530033e-05
1407 Ceacam1 Rb1cc1 8.26987913538695e-05
2005 F11r Gata6 8.26835344950258e-05
1757 Cldn3 Taf3 8.24900117579911e-05
3215 Sdc4 Gps2 8.24862734995891e-05
327 Cd44 Por 8.23488381111096e-05
2866 Sdc1 Cdkn2b 8.23014550243944e-05
693 Cdh1 Tob1 8.22281824172401e-05
971 Cdh1 Wrn 8.2113522647513e-05
2493 Sdc1 Gata6 8.16356427736765e-05
1966 F11r Foxa2 8.13263369657187e-05
2075 F11r Brd7 8.11431582202024e-05
189 Cd44 Srsf10 8.09225599596124e-05
2157 F11r Tob1 8.07590349492067e-05
664 Cdh1 Ythdc1 8.06133915243679e-05
396 Cd44 Prkd3 8.0590868602625e-05
564 Cdh1 Mafg 8.04476340266695e-05
2329 F11r Ifngr1 8.04305890244927e-05
1107 Ceacam1 Dnmt3a 8.03673563636719e-05
2050 F11r Dazap2 8.0330144097949e-05
3238 Sdc4 Mier1 8.01487048559482e-05
1216 Ceacam1 Vezf1 8.00894095429319e-05
2970 Sdc4 Mef2a 8.00359790639822e-05
3239 Sdc4 Zmynd8 7.99641913101967e-05
2240 F11r Gps2 7.99515049024112e-05
230 Cd44 Hes1 7.95985989200755e-05
3151 Sdc4 Sox4 7.94446978643363e-05
1082 Ceacam1 Pdlim1 7.92067544964439e-05
2235 F11r Ncaph2 7.90661620457256e-05
2192 F11r Vezf1 7.90269945747312e-05
999 Ceacam1 Nfyb 7.89668931092526e-05
2138 F11r Lrrfip1 7.89394577674889e-05
1829 Cldn3 Sftpc 7.89298960432945e-05
2140 F11r Srsf10 7.89293456614573e-05
508 Cdh1 Kdm5a 7.89236843902087e-05
1891 Cldn3 Cdkn2b 7.87017672273474e-05
1752 Cldn3 Gps2 7.8465070817608e-05
2245 F11r Taf3 7.80800395431271e-05
1336 Ceacam1 Epha4 7.79882216135015e-05
3058 Sdc4 Dnmt3a 7.75878237419387e-05
1507 Cldn3 Mef2a 7.75417798708635e-05
1768 Cldn3 Tcf25 7.74743478517323e-05
591 Cdh1 Tsc22d4 7.74454496829509e-05
510 Cdh1 Maff 7.74122165373095e-05
206 Cd44 Tob1 7.72914722881937e-05
1485 Cldn3 Kdm5b 7.72316212177209e-05
3353 Sdc4 Appl1 7.72263011136245e-05
2263 F11r Mier1 7.71901965455906e-05
2628 Sdc1 Srsf10 7.7151975163941e-05
96 Cd44 Foxq1 7.7101074040258e-05
1156 Ceacam1 Nupr1 7.69686986829496e-05
2078 F11r Snapc5 7.69081345945204e-05
3410 Sdc4 Wrn 7.62959093551843e-05
422 Cd44 Ralb 7.60485580970335e-05
2728 Sdc1 Gps2 7.60086300281408e-05
3295 Sdc4 Zmpste24 7.57285606266912e-05
1287 Ceacam1 Mier1 7.55440853507704e-05
1306 Ceacam1 Aplp2 7.54031425809335e-05
2083 F11r Dnmt3a 7.52805496918946e-05
2969 Sdc4 Klf5 7.52664052323743e-05
2378 F11r Appl1 7.51654276964932e-05
1580 Cldn3 Topors 7.50663691463064e-05
1280 Ceacam1 Tcf25 7.46608539489512e-05
2482 Sdc1 Klf5 7.45749528246413e-05
2535 Sdc1 Foxq1 7.4415940946766e-05
2948 Sdc4 Kdm5b 7.43578523725521e-05
241 Cd44 Vezf1 7.42895265181358e-05
717 Cdh1 Hes1 7.42472738789061e-05
1975 F11r Nfyb 7.41871743173445e-05
2865 Sdc1 Appl1 7.40012021508806e-05
2426 F11r Aco1 7.39517448055559e-05
583 Cdh1 Foxq1 7.38352656777461e-05
759 Cdh1 Klf7 7.37626027713707e-05
2723 Sdc1 Ncaph2 7.37246017004114e-05
857 Cdh1 Atxn7 7.32473482404468e-05
2379 F11r Cdkn2b 7.31487530293975e-05
483 Cd44 Wrn 7.31245296861607e-05
170 Cd44 Lmo4 7.30385949963982e-05
1893 Cldn3 Pak1ip1 7.29146024433371e-05
1558 Cldn3 Atf6 7.28567437530675e-05
2616 Sdc1 Ythdc1 7.28391291332842e-05
800 Cdh1 Zmynd8 7.28058371614427e-05
2661 Sdc1 Sap30bp 7.27000560934775e-05
997 Ceacam1 Kdm5b 7.25296104390686e-05
2711 Sdc1 Klf7 7.24219099132704e-05
709 Cdh1 Sap30bp 7.23370500882629e-05
2435 F11r Wrn 7.22691566956461e-05
1506 Cldn3 Klf5 7.21174133975841e-05
2672 Sdc1 Cnot4 7.21068471469112e-05
3022 Sdc4 Foxq1 7.20439002351804e-05
1693 Cldn3 Hes1 7.18641139494675e-05
1403 Ceacam1 Cdkn2b 7.17236868514027e-05
2278 F11r Por 7.17098371594844e-05
313 Cd44 Zmynd8 7.16071065684916e-05
551 Cdh1 Tgif1 7.15987991838356e-05
22 Cd44 Kdm5b 7.14503391273211e-05
2835 Sdc1 Prkd3 7.09645650717083e-05
1360 Ceacam1 Muc1 7.09319699438232e-05
2534 Sdc1 Atf6 7.07739455190734e-05
1029 Ceacam1 Gata6 7.07338600980805e-05
657 Cdh1 Lmo4 7.06276724140948e-05
99 Cd44 Dazap2 7.0589570930399e-05
1302 Ceacam1 Por 7.05100971821893e-05
865 Cdh1 Ifngr1 7.04721143946684e-05
1994 F11r Klf5 7.01506252758128e-05
2046 F11r Atf6 6.99803780232377e-05
486 Cd44 Sorl1 6.98666552723704e-05
1202 Ceacam1 Ash1l 6.98527662595676e-05
3043 Sdc4 Topors 6.98253393711884e-05
720 Cdh1 Cnot4 6.97128556417282e-05
1459 Ceacam1 Wrn 6.96512525969859e-05
1704 Cldn3 Vezf1 6.93354806507652e-05
1688 Cldn3 Sox4 6.92337276460085e-05
177 Cd44 Ythdc1 6.9175943540057e-05
904 Cdh1 Arl6ip1 6.88236090171902e-05
370 Cd44 Atxn7 6.87064604817897e-05
3406 Sdc4 Setd7 6.86134380525277e-05
542 Cdh1 Mecom 6.86008313060241e-05
2680 Sdc1 Vezf1 6.8590631577759e-05
1947 Cldn3 Wrn 6.84508473709663e-05
2460 Sdc1 Kdm5a 6.81186664922561e-05
2766 Sdc1 Por 6.80470012686061e-05
2475 Sdc1 Usf2 6.80025538141265e-05
1197 Ceacam1 Sap30bp 6.78776613194268e-05
1518 Cldn3 Mecom 6.77044198660773e-05
117 Cd44 Topors 6.7650006374933e-05
3025 Sdc4 Dazap2 6.76370387282916e-05
917 Cdh1 Pak1ip1 6.75409681154834e-05
3107 Sdc4 Nupr1 6.74783693975887e-05
2128 F11r Ythdc1 6.74229551871793e-05
378 Cd44 Ifngr1 6.74149107266621e-05
1824 Cldn3 Epha4 6.73987516250304e-05
3296 Sdc4 Atxn7 6.72951362374169e-05
604 Cdh1 Topors 6.72103930656428e-05
2819 Sdc1 Adipor1 6.71419133858232e-05
1018 Ceacam1 Klf5 6.70530277204003e-05
1070 Ceacam1 Atf6 6.67604628831611e-05
1943 Cldn3 Setd7 6.6729344055522e-05
2773 Sdc1 Trib1 6.66845408713457e-05
416 Cd44 Arl6ip1 6.66311109507203e-05
380 Cd44 Adipor1 6.6575926549093e-05
3021 Sdc4 Atf6 6.65665843145256e-05
3159 Sdc4 Cnot4 6.65078914376638e-05
1735 Cldn3 Klf7 6.64543353898546e-05
233 Cd44 Cnot4 6.64138691385045e-05
3156 Sdc4 Hes1 6.63503684199994e-05
2516 Sdc1 Mafg 6.62794857034183e-05
36 Cd44 Usf2 6.61815862426122e-05
23 Cd44 Maff 6.59133234527205e-05
2031 F11r Zzz3 6.57295555875128e-05
1776 Cldn3 Zmynd8 6.56897939599084e-05
1559 Cldn3 Foxq1 6.55966153510658e-05
1181 Ceacam1 Tob1 6.5559162253029e-05
1987 F11r Usf2 6.55247205694494e-05
996 Ceacam1 Kdm5a 6.54890302633914e-05
1074 Ceacam1 Dazap2 6.54399106437014e-05
3198 Sdc4 Klf7 6.54213912547898e-05
334 Cd44 Trib1 6.52748081274851e-05
1071 Ceacam1 Foxq1 6.52338288066674e-05
2503 Sdc1 Tgif1 6.51396026280351e-05
940 Cdh1 Tgs1 6.51321397489302e-05
3148 Sdc4 Sap30bp 6.50481232690484e-05
1973 F11r Kdm5b 6.49622855734229e-05
1685 Cldn3 Sap30bp 6.48998982611883e-05
699 Cdh1 Drap1 6.4863026557961e-05
1696 Cldn3 Cnot4 6.47913535959121e-05
523 Cdh1 Usf2 6.47331397301735e-05
181 Cd44 Nupr1 6.46032194528993e-05
2181 F11r Hes1 6.45033679836491e-05
582 Cdh1 Atf6 6.4390721740748e-05
95 Cd44 Atf6 6.43275047088308e-05
272 Cd44 Klf7 6.4211448681183e-05
2223 F11r Klf7 6.42010881555041e-05
3379 Sdc4 Tgs1 6.41432712685719e-05
3356 Sdc4 Pak1ip1 6.41424808624504e-05
2330 F11r Ager 6.39909883063645e-05
3167 Sdc4 Vezf1 6.39906479696884e-05
2321 F11r Atxn7 6.38326635664814e-05
1200 Ceacam1 Sox4 6.37479393442819e-05
1860 Cldn3 Prkd3 6.3696314476459e-05
849 Cdh1 Rbbp8 6.36182771582471e-05
1499 Cldn3 Usf2 6.35051814196809e-05
2891 Sdc1 Tgs1 6.33502280877064e-05
429 Cd44 Pak1ip1 6.32359176460687e-05
974 Cdh1 Sorl1 6.31558453956022e-05
2947 Sdc4 Kdm5a 6.31283474122521e-05
2184 F11r Cnot4 6.30656278106544e-05
2620 Sdc1 Nupr1 6.30620415846539e-05
848 Cdh1 Epha4 6.30517034019732e-05
867 Cdh1 Adipor1 6.29663613919443e-05
1405 Ceacam1 Pak1ip1 6.29140683512532e-05
222 Cd44 Sap30bp 6.28915908197296e-05
3260 Sdc4 Trib1 6.28836144558558e-05
1208 Ceacam1 Cnot4 6.27399224814338e-05
714 Cdh1 Ash1l 6.26477382886951e-05
1486 Cldn3 Maff 6.25265814986758e-05
55 Cd44 Mecom 6.23137673436854e-05
1562 Cldn3 Dazap2 6.22132828495599e-05
2564 Sdc1 Zhx1 6.21885244852931e-05
3354 Sdc4 Cdkn2b 6.21002066776923e-05
1707 Cldn3 Zfp292 6.18448097023266e-05
2068 F11r Topors 6.18177422023056e-05
2264 F11r Zmynd8 6.18040208418362e-05
1288 Ceacam1 Zmynd8 6.17832496324704e-05
1972 F11r Kdm5a 6.16174820560404e-05
2855 Sdc1 Arl6ip1 6.15272332242088e-05
2809 Sdc1 Atxn7 6.14811932783904e-05
80 Cd44 Zzz3 6.147220554204e-05
2538 Sdc1 Dazap2 6.14478250022386e-05
2494 Sdc1 Mecom 6.13459631760588e-05
910 Cdh1 Ralb 6.12929957903066e-05
2519 Sdc1 Zzz3 6.12408445967626e-05
21 Cd44 Kdm5a 6.12404651412375e-05
821 Cdh1 Trib1 6.12204587482521e-05
2173 F11r Sap30bp 6.10374561758517e-05
1540 Cldn3 Mafg 6.10040875445068e-05
2949 Sdc4 Maff 6.09610992835218e-05
3030 Sdc4 Tsc22d4 6.087428981328e-05
1833 Cldn3 Atxn7 6.07809523079431e-05
2028 F11r Mafg 6.06430856838811e-05
3003 Sdc4 Mafg 6.06427344572603e-05
3006 Sdc4 Zzz3 6.06131494914165e-05
1825 Cldn3 Rbbp8 6.06083955853466e-05
1974 F11r Maff 6.04527403471549e-05
2990 Sdc4 Tgif1 6.04079454149258e-05
1152 Ceacam1 Ythdc1 6.03934351359588e-05
452 Cd44 Tgs1 6.03735962431889e-05
1484 Cldn3 Kdm5a 6.02695192706005e-05
2047 F11r Foxq1 6.02577921178056e-05
1205 Ceacam1 Hes1 5.99898738335699e-05
2744 Sdc1 Tcf25 5.99475164115029e-05
2015 F11r Tgif1 5.99186020737495e-05
2462 Sdc1 Maff 5.99179995467142e-05
1886 Cldn3 Ralb 5.98872874983203e-05
2285 F11r Trib1 5.98471461564183e-05
2937 Sdc4 Elf1 5.98197168411083e-05
1527 Cldn3 Tgif1 5.96282553623856e-05
1455 Ceacam1 Setd7 5.95878774243432e-05
77 Cd44 Mafg 5.95739650493272e-05
2313 F11r Rbbp8 5.95039540647351e-05
1092 Ceacam1 Topors 5.93880384900488e-05
2962 Sdc4 Usf2 5.92127428692902e-05
2381 F11r Pak1ip1 5.90447370755942e-05
2404 F11r Tgs1 5.89698133599521e-05
3343 Sdc4 Arl6ip1 5.88369362794275e-05
2801 Sdc1 Rbbp8 5.88089154323592e-05
792 Cdh1 Tcf25 5.87405845317159e-05
3288 Sdc4 Rbbp8 5.86631671131724e-05
1880 Cldn3 Arl6ip1 5.86043805239805e-05
369 Cd44 Zmpste24 5.85671596958288e-05
1039 Ceacam1 Tgif1 5.81464984385118e-05
856 Cdh1 Zmpste24 5.78105126760532e-05
2684 Sdc1 Mphosph8 5.77352920168925e-05
1428 Ceacam1 Tgs1 5.76099730141224e-05
1797 Cldn3 Trib1 5.7434145253667e-05
1345 Ceacam1 Atxn7 5.73325439216794e-05
